title,authors,conference_name,conference_year,link
Few-shot Human Motion Prediction via Learning Novel Motion Dynamics.,"Chuanqi Zang, Mingtao Pei, Yu Kong","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/118
Set and Rebase: Determining the Semantic Graph Connectivity for Unsupervised Cross-Modal Hashing.,"Weiwei Wang, Yuming Shen, Haofeng Zhang, Yazhou Yao, Li Liu","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/119
Weakly Supervised Few-shot Object Segmentation using Co-Attention with Visual and Semantic Embeddings.,"Mennatullah Siam, Naren Doraiswamy, Boris N. Oreshkin, Hengshuai Yao, Martin Jägersand","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/120
Overflow Aware Quantization: Accelerating Neural Network Inference by Low-bit Multiply-Accumulate Operations.,"Hongwei Xie, Yafei Song, Ling Cai, Mingyang Li","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/121
Detecting Adversarial Attacks via Subset Scanning of Autoencoder Activations and Reconstruction Error.,"Celia Cintas, Skyler Speakman, Victor Akinwande, William Ogallo, Komminist Weldemariam, Srihari Sridharan, Edward McFowland","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/122
Consistent Domain Structure Learning and Domain Alignment for 2D Image-Based 3D Objects Retrieval.,"Yuting Su, Yuqian Li, Dan Song, Weizhi Nie, Wenhui Li, An-An Liu","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/123
Diagnosing the Environment Bias in Vision-and-Language Navigation.,"Yubo Zhang, Hao Tan, Mohit Bansal","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/124
Self-Supervised Gait Encoding with Locality-Aware Attention for Person Re-Identification.,"Haocong Rao, Siqi Wang, Xiping Hu, Mingkui Tan, Huang Da, Jun Cheng, Bin Hu","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/125
Zero-Shot Object Detection via Learning an Embedding from Semantic Space to Visual Space.,"Licheng Zhang, Xianzhi Wang, Lina Yao, Lin Wu, Feng Zheng","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/126
Unsupervised Vehicle Re-identification with Progressive Adaptation.,"Jinjia Peng, Yang Wang, Huibing Wang, Zhao Zhang, Xianping Fu, Meng Wang","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/127
Recurrent Relational Memory Network for Unsupervised Image Captioning.,"Dan Guo, Yang Wang, Peipei Song, Meng Wang","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/128
Temporal Adaptive Alignment Network for Deep Video Inpainting.,"Ruixin Liu, Zhenyu Weng, Yuesheng Zhu, Bairong Li","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/129
Bidirectional Adversarial Training for Semi-Supervised Domain Adaptation.,"Pin Jiang, Aming Wu, Yahong Han, Yunfeng Shao, Meiyu Qi, Bingshuai Li","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/130
Hierarchical Attention Based Spatial-Temporal Graph-to-Sequence Learning for Grounded Video Description.,"Kai Shen, Lingfei Wu, Fangli Xu, Siliang Tang, Jun Xiao, Yueting Zhuang","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/131
Polar Relative Positional Encoding for Video-Language Segmentation.,"Ke Ning, Lingxi Xie, Fei Wu, Qi Tian","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/132
Label-Attended Hashing for Multi-Label Image Retrieval.,"Yanzhao Xie, Yu Liu, Yangtao Wang, Lianli Gao, Peng Wang, Ke Zhou","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/133
Self-supervised Monocular Depth and Visual Odometry Learning with Scale-consistent Geometric Constraints.,"Mingkang Xiong, Zhenghong Zhang, Weilin Zhong, Jinsheng Ji, Jiyuan Liu, Huilin Xiong","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/134
DIDFuse: Deep Image Decomposition for Infrared and Visible Image Fusion.,"Zixiang Zhao, Shuang Xu, Chunxia Zhang, Junmin Liu, Jiangshe Zhang, Pengfei Li","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/135
TRP: Trained Rank Pruning for Efficient Deep Neural Networks.,"Yuhui Xu, Yuxi Li, Shuai Zhang, Wei Wen, Botao Wang, Yingyong Qi, Yiran Chen, Weiyao Lin, Hongkai Xiong","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/136
Progressive Domain-Independent Feature Decomposition Network for Zero-Shot Sketch-Based Image Retrieval.,"Xinxun Xu, Muli Yang, Yanhua Yang, Hao Wang","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/137
HAF-SVG: Hierarchical Stochastic Video Generation with Aligned Features.,"Zhihui Lin, Chun Yuan, Maomao Li","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/138
Feature Augmented Memory with Global Attention Network for VideoQA.,"Jiayin Cai, Chun Yuan, Cheng Shi, Lei Li, Yangyang Cheng, Ying Shan","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/139
Exploiting Visual Semantic Reasoning for Video-Text Retrieval.,"Zerun Feng, Zhimin Zeng, Caili Guo, Zheng Li","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/140
Co-Saliency Spatio-Temporal Interaction Network for Person Re-Identification in Videos.,"Jiawei Liu, Zheng-Jun Zha, Xierong Zhu, Na Jiang","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/141
Self-Supervised Tuning for Few-Shot Segmentation.,"Kai Zhu, Wei Zhai, Yang Cao","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/142
A Similarity Inference Metric for RGB-Infrared Cross-Modality Person Re-identification.,"Mengxi Jia, Yunpeng Zhai, Shijian Lu, Siwei Ma, Jian Zhang","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/143
CP-NAS: Child-Parent Neural Architecture Search for 1-bit CNNs.,"Li'an Zhuo, Baochang Zhang, Hanlin Chen, Linlin Yang, Chen Chen, Yanjun Zhu, David S. Doermann","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/144
Weakly Supervised Local-Global Relation Network for Facial Expression Recognition.,"Haifeng Zhang, Wen Su, Jun Yu, Zengfu Wang","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/145
Cross-denoising Network against Corrupted Labels in Medical Image Segmentation with Domain Shift.,"Qinming Zhang, Luyan Liu, Kai Ma, Cheng Zhuo, Yefeng Zheng","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/146
Dress like an Internet Celebrity: Fashion Retrieval in Videos.,"Hongrui Zhao, Jin Yu, Yanan Li, Donghui Wang, Jie Liu, Hongxia Yang, Fei Wu","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/147
Video Question Answering on Screencast Tutorials.,"Wentian Zhao, Seokhwan Kim, Ning Xu, Hailin Jin","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/148
Object-Aware Multi-Branch Relation Networks for Spatio-Temporal Video Grounding.,"Zhu Zhang, Zhou Zhao, Zhijie Lin, Baoxing Huai, Jing Yuan","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/149
Unsupervised Scene Adaptation with Memory Regularization in vivo.,"Zhedong Zheng, Yi Yang","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/150
Overcoming Language Priors with Self-supervised Learning for Visual Question Answering.,"Xi Zhu, Zhendong Mao, Chunxiao Liu, Peng Zhang, Bin Wang, Yongdong Zhang","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/151
Multi-attention Meta Learning for Few-shot Fine-grained Image Recognition.,"Yaohui Zhu, Chenlong Liu, Shuqiang Jiang","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/152
Mucko: Multi-Layer Cross-Modal Knowledge Reasoning for Fact-based Visual Question Answering.,"Zihao Zhu, Jing Yu, Yujing Wang, Yajing Sun, Yue Hu, Qi Wu","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/153
Action-Guided Attention Mining and Relation Reasoning Network for Human-Object Interaction Detection.,"Xue Lin, Qi Zou, Xixia Xu","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/154
A Graph-based Interactive Reasoning for Human-Object Interaction Detection.,"Dongming Yang, Yuexian Zou","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/155
Diversity of Solutions: An Exploration Through the Lens of Fixed-Parameter Tractability Theory.,"Julien Baste, Michael R. Fellows, Lars Jaffke, Tomás Masarík, Mateus de Oliveira Oliveira, Geevarghese Philip, Frances A. Rosamond","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/156
Early and Efficient Identification of Useless Constraint Propagation for Alldifferent Constraints.,"Xizhe Zhang, Jian Gao, Yizhi Lv, Weixiong Zhang","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/157
Subgraph Isomorphism Meets Cutting Planes: Solving With Certified Solutions.,"Stephan Gocht, Ciaran McCreesh, Jakob Nordström","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/158
Extended Conjunctive Normal Form and An Efficient Algorithm for Cardinality Constraints.,"Zhendong Lei, Shaowei Cai, Chuan Luo","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/159
On Irrelevant Literals in Pseudo-Boolean Constraint Learning.,"Daniel Le Berre, Pierre Marquis, Stefan Mengel, Romain Wallon","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/160
Fast and Parallel Decomposition of Constraint Satisfaction Problems.,"Georg Gottlob, Cem Okulmus, Reinhard Pichler","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/161
Learning Sensitivity of RCPSP by Analyzing the Search Process.,"Marc-André Ménard, Claude-Guy Quimper, Jonathan Gaudreault","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/162
Learning Optimal Decision Trees with MaxSAT and its Integration in AdaBoost.,"Hao Hu, Mohamed Siala, Emmanuel Hebrard, Marie-José Huguet","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/163
NLocalSAT: Boosting Local Search with Solution Prediction.,"Wenjie Zhang, Zeyu Sun, Qihao Zhu, Ge Li, Shaowei Cai, Yingfei Xiong, Lu Zhang","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/164
Bipartite Encoding: A New Binary Encoding for Solving Non-Binary CSPs.,"Ruiwei Wang, Roland H. C. Yap","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/165
Automatic Dominance Breaking for a Class of Constraint Optimization Problems.,"Jimmy Ho-Man Lee, Allen Z. Zhong","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/166
Cause-Effect Association between Event Pairs in Event Datasets.,"Debarun Bhattacharjya, Tian Gao, Nicholas Mattei, Dharmashankar Subramanian","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/167
Inductive Link Prediction for Nodes Having Only Attribute Information.,"Yu Hao, Xin Cao, Yixiang Fang, Xike Xie, Sibo Wang","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/168
Optimal Region Search with Submodular Maximization.,"Xuefeng Chen, Xin Cao, Yifeng Zeng, Yixiang Fang, Bin Yao","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/169
Discrete Embedding for Latent Networks.,"Hong Yang, Ling Chen, Minglong Lei, Lingfeng Niu, Chuan Zhou, Peng Zhang","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/170
GraphFlow: Exploiting Conversation Flow with Graph Neural Networks for Conversational Machine Comprehension.,"Yu Chen, Lingfei Wu, Mohammed J. Zaki","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/171
Motif-Preserving Temporal Network Embedding.,"Hong Huang, Zixuan Fang, Xiao Wang, Youshan Miao, Hai Jin","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/172
Robustness of Autoencoders for Anomaly Detection Under Adversarial Impact.,"Adam Goodge, Bryan Hooi, See-Kiong Ng, Wee Siong Ng","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/173
Opinion Maximization in Social Trust Networks.,"Pinghua Xu, Wenbin Hu, Jia Wu, Weiwei Liu","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/174
MR-GCN: Multi-Relational Graph Convolutional Networks based on Generalized Tensor Product.,"Zhichao Huang, Xutao Li, Yunming Ye, Michael K. Ng","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/175
On the Enumeration of Association Rules: A Decomposition-based Approach.,"Yacine Izza, Saïd Jabbour, Badran Raddaoui, Abdelhamid Boudane","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/176
Speeding up Very Fast Decision Tree with Low Computational Cost.,"Jian Sun, Hongyu Jia, Bo Hu, Xiao Huang, Hao Zhang, Hai Wan, Xibin Zhao","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/177
Simultaneous Arrival Matching for New Spatial Crowdsourcing Platforms.,"Boyang Li, Yurong Cheng, Ye Yuan, Guoren Wang, Lei Chen","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/178
Inductive Anomaly Detection on Attributed Networks.,"Kaize Ding, Jundong Li, Nitin Agarwal, Huan Liu","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/179
Enhancing Urban Flow Maps via Neural ODEs.,"Fan Zhou, Liang Li, Ting Zhong, Goce Trajcevski, Kunpeng Zhang, Jiahao Wang","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/180
When Do GNNs Work: Understanding and Improving Neighborhood Aggregation.,"Yiqing Xie, Sha Li, Carl Yang, Raymond Chi-Wing Wong, Jiawei Han","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/181
A Spatial Missing Value Imputation Method for Multi-view Urban Statistical Data.,"Yongshun Gong, Zhibin Li, Jian Zhang, Wei Liu, Bei Chen, Xiangjun Dong","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/182
GoGNN: Graph of Graphs Neural Network for Predicting Structured Entity Interactions.,"Hanchen Wang, Defu Lian, Ying Zhang, Lu Qin, Xuemin Lin","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/183
GraphSleepNet: Adaptive Spatial-Temporal Graph Convolutional Networks for Sleep Stage Classification.,"Ziyu Jia, Youfang Lin, Jing Wang, Ronghao Zhou, Xiaojun Ning, Yuanlai He, Yaoshuai Zhao","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/184
A Sequential Convolution Network for Population Flow Prediction with Explicitly Correlation Modelling.,"Jie Feng, Ziqian Lin, Tong Xia, Funing Sun, Diansheng Guo, Yong Li","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/185
Rebalancing Expanding EV Sharing Systems with Deep Reinforcement Learning.,"Man Luo, Wenzhe Zhang, Tianyou Song, Kun Li, Hongming Zhu, Bowen Du, Hongkai Wen","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/186
Understanding the Success of Graph-based Semi-Supervised Learning using Partially Labelled Stochastic Block Model.,"Avirup Saha, Shreyas Sheshadri, Samik Datta, Niloy Ganguly, Disha Makhija, Priyank Patel","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/187
Multi-Channel Graph Neural Networks.,"Kaixiong Zhou, Qingquan Song, Xiao Huang, Daochen Zha, Na Zou, Xia Hu","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/188
Online Semi-supervised Multi-label Classification with Label Compression and Local Smooth Regression.,"Peiyan Li, Honglian Wang, Christian Böhm, Junming Shao","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/189
Network Schema Preserving Heterogeneous Information Network Embedding.,"Jianan Zhao, Xiao Wang, Chuan Shi, Zekuan Liu, Yanfang Ye","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/190
Recovering Accurate Labeling Information from Partially Valid Data for Effective Multi-Label Learning.,"Ximing Li, Yang Wang","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/191
JANE: Jointly Adversarial Network Embedding.,"Liang Yang, Yuexue Wang, Junhua Gu, Chuan Wang, Xiaochun Cao, Yuanfang Guo","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/192
Evidence-Aware Hierarchical Interactive Attention Networks for Explainable Claim Verification.,"Lianwei Wu, Yuan Rao, Xiong Yang, Wanzhen Wang, Ambreen Nazir","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/193
Improving Attention Mechanism in Graph Neural Networks via Cardinality Preservation.,"Shuo Zhang, Lei Xie","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/194
Graph Neural Architecture Search.,"Yang Gao, Hong Yang, Peng Zhang, Chuan Zhou, Yue Hu","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/195
Domain Adaptive Classification on Heterogeneous Information Networks.,"Shuwen Yang, Guojie Song, Yilun Jin, Lun Du","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/196
Rumor Detection on Social Media with Graph Structured Adversarial Learning.,"Xiaoyu Yang, Yuefei Lyu, Tian Tian, Yifei Liu, Yudong Liu, Xi Zhang","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/197
Joint Representation Learning of Legislator and Legislation for Roll Call Prediction.,"Yuqiao Yang, Xiaoqiang Lin, Geng Lin, Zengfeng Huang, Changjian Jiang, Zhongyu Wei","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/198
Entity Synonym Discovery via Multipiece Bilateral Context Matching.,"Chenwei Zhang, Yaliang Li, Nan Du, Wei Fan, Philip S. Yu","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/199
BANANA: when Behavior ANAlysis meets social Network Alignment.,"Fuxin Ren, Zhongbao Zhang, Jiawei Zhang, Sen Su, Li Sun, Guozhen Zhu, Congying Guo","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/200
Proximal Gradient Algorithm with Momentum and Flexible Parameter Restart for Nonconvex Optimization.,"Yi Zhou, Zhe Wang, Kaiyi Ji, Yingbin Liang, Vahid Tarokh","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/201
Bilinear Graph Neural Network with Neighbor Interactions.,"Hongmin Zhu, Fuli Feng, Xiangnan He, Xiang Wang, Yan Li, Kai Zheng, Yongdong Zhang","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/202
Unsatisfiability Proofs for Weight 16 Codewords in Lam's Problem.,"Curtis Bright, Kevin K. H. Cheung, Brett Stevens, Ilias S. Kotsireas, Vijay Ganesh","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/203
Two-goal Local Search and Inference Rules for Minimum Dominating Set.,"Shaowei Cai, Wenying Hou, Yiyuan Wang, Chuan Luo, Qingwei Lin","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/204
Self-Guided Evolution Strategies with Historical Estimated Gradients.,"Fei-Yu Liu, Zi-Niu Li, Chao Qian","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/205
Vertex Weighting-Based Tabu Search for p-Center Problem.,"Qingyun Zhang, Zhipeng Lü, Zhouxing Su, Chumin Li, Yuan Fang, Fuda Ma","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/206
Exploration Based Language Learning for Text-Based Games.,"Andrea Madotto, Mahdi Namazifar, Joost Huizinga, Piero Molino, Adrien Ecoffet, Huaixiu Zheng, Alexandros Papangelis, Dian Yu, Chandra Khatri, Gökhan Tür","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/207
Intelligent Virtual Machine Provisioning in Cloud Computing.,"Chuan Luo, Bo Qiao, Xin Chen, Pu Zhao, Randolph Yao, Hongyu Zhang, Wei Wu, Andrew Zhou, Qingwei Lin","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/208
NuCDS: An Efficient Local Search Algorithm for Minimum Connected Dominating Set.,"Bohan Li, Xindi Zhang, Shaowei Cai, Jinkun Lin, Yiyuan Wang, Christian Blum","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/209
Structured Probabilistic End-to-End Learning from Crowds.,"Zhijun Chen, Huimin Wang, Hailong Sun, Pengpeng Chen, Tao Han, Xudong Liu, Jie Yang","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/210
LISNN: Improving Spiking Neural Networks with Lateral Interactions for Robust Object Recognition.,"Xiang Cheng, Yunzhe Hao, Jiaming Xu, Bo Xu","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/211
Learning to Complement Humans.,"Bryan Wilder, Eric Horvitz, Ece Kamar","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/212
Performance as a Constraint: An Improved Wisdom of Crowds Using Performance Regularization.,"Jiyi Li, Yasushi Kawase, Yukino Baba, Hisashi Kashima","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/213
Aggregating Crowd Wisdom with Side Information via a Clustering-based Label-aware Autoencoder.,"Li'ang Yin, Yunfei Liu, Weinan Zhang, Yong Yu","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/214
Incorporating Failure Events in Agents' Decision Making to Improve User Satisfaction.,"David Sarne, Chen Rozenshtein","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/215
Incorporating Failure Events in Agents' Decision Making to Improve User Satisfaction.,"David Sarne, Chen Rozenshtein","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/216
Optimal Complex Task Assignment in Service Crowdsourcing.,Feilong Tang,"29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/217
Learning Regional Attention Convolutional Neural Network for Motion Intention Recognition Based on EEG Data.,"Zhijie Fang, Weiqun Wang, Shixin Ren, Jiaxing Wang, Weiguo Shi, Xu Liang, Chen-Chen Fan, Zeng-Guang Hou","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/218
Improving Knowledge Tracing via Pre-training Question Embeddings.,"Yunfei Liu, Yang Yang, Xianyu Chen, Jian Shen, Haifeng Zhang, Yong Yu","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/219
Boolean Games: Inferring Agents' Goals Using Taxation Queries.,"Abhijin Adiga, Sarit Kraus, Oleg Maksimov, S. S. Ravi","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/220
Pitfalls of Learning a Reward Function Online.,"Stuart Armstrong, Jan Leike, Laurent Orseau, Shane Legg","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/221
A Dataset Complexity Measure for Analogical Transfer.,Fadi Badra,"29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/222
Answering Counting Queries over DL-Lite Ontologies.,"Meghyn Bienvenu, Quentin Manière, Michaël Thomazo","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/223
Implementing Theory of Mind on a Robot Using Dynamic Epistemic Logic.,"Lasse Dissing, Thomas Bolander","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/224
Maximizing the Spread of an Opinion in Few Steps: Opinion Diffusion in Non-Binary Networks.,"Robert Bredereck, Lilian Jacobs, Leon Kellerhals","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/225
Diagnosing Software Faults Using Multiverse Analysis.,"Prantik Chatterjee, Abhijit Chatterjee, José Campos, Rui Abreu, Subhajit Roy","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/226
Deductive Module Extraction for Expressive Description Logics.,"Patrick Koopmann, Jieying Chen","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/227
Neural Entity Summarization with Joint Encoding and Weak Supervision.,"Junyou Li, Gong Cheng, Qingxia Liu, Wen Zhang, Evgeny Kharlamov, Kalpa Gunaratna, Huajun Chen","29th IJCAI 2020: [Yokohama, Japan, postponed]",2020,https://doi.org/10.24963/ijcai.2020/228
